Date,HomeTeam,AwayTeam,FTHG,FTAG,A&H Scored?,Note Match Beta
19/09/2020,AZ Alkmaar,Zwolle,1.0,1.0,1,0.4070221683583295
19/09/2020,Vitesse,Sparta Rotterdam,2.0,0.0,,0.5076033934252386
19/09/2020,PSV Eindhoven,FC Emmen,2.0,1.0,1,0.5647664495278493
19/09/2020,For Sittard,Heerenveen,1.0,3.0,1,0.6985148714841185
20/09/2020,Den Haag,Groningen,0.0,1.0,,0.36160177750845834
20/09/2020,Feyenoord,Twente,1.0,1.0,1,0.5560091905266878
20/09/2020,Willem II,Heracles,4.0,0.0,,0.3852800080795839
20/09/2020,Ajax,Waalwijk,3.0,0.0,,0.3914785638539615
25/09/2020,Twente,Groningen,3.0,1.0,1,0.4923769125890017
26/09/2020,Zwolle,Sparta Rotterdam,4.0,0.0,,0.47772711205372925
26/09/2020,For Sittard,AZ Alkmaar,3.0,3.0,1,0.44832298136645965
26/09/2020,Heerenveen,VVV Venlo,1.0,0.0,,0.6254754330151997
26/09/2020,Ajax,Vitesse,2.0,1.0,1,0.4817729636923699
27/09/2020,Feyenoord,Den Haag,4.0,2.0,1,0.5121951219512195
27/09/2020,Utrecht,Waalwijk,3.0,1.0,1,0.6096404585163864
27/09/2020,FC Emmen,Willem II,1.0,1.0,1,0.5182073423218705
27/09/2020,Heracles,PSV Eindhoven,1.0,1.0,1,0.5114209968186638
02/10/2020,Utrecht,Heerenveen,1.0,1.0,1,0.7858400242387518
03/10/2020,Vitesse,Heracles,3.0,0.0,,0.404443771145786
03/10/2020,VVV Venlo,Den Haag,1.0,2.0,1,0.4701080644346816
03/10/2020,Twente,FC Emmen,1.0,1.0,1,0.5727914962379438
04/10/2020,Groningen,Ajax,1.0,0.0,,0.394811392213301
04/10/2020,Sparta Rotterdam,AZ Alkmaar,4.0,4.0,1,0.446414179669747
04/10/2020,Willem II,Feyenoord,1.0,4.0,1,0.5993384840680704
04/10/2020,PSV Eindhoven,For Sittard,2.0,0.0,,0.5720214108973387
17/10/2020,Heracles,Waalwijk,0.0,1.0,,0.38224864919456647
17/10/2020,AZ Alkmaar,VVV Venlo,2.0,2.0,1,0.510468110892289
17/10/2020,Willem II,Twente,0.0,3.0,,0.4993920113114174
18/10/2020,Feyenoord,Sparta Rotterdam,1.0,1.0,1,0.6338064939655608
18/10/2020,Ajax,Heerenveen,5.0,1.0,1,0.6106554562440034
18/10/2020,Den Haag,Vitesse,0.0,2.0,,0.40462960157551886
18/10/2020,Groningen,Utrecht,0.0,0.0,,0.5619047619047619
18/10/2020,Zwolle,PSV Eindhoven,0.0,3.0,,0.5126793920113114
18/10/2020,FC Emmen,For Sittard,2.0,2.0,1,0.6014290764025653
21/10/2020,Waalwijk,Zwolle,1.0,1.0,1,0.5000580720092915
24/10/2020,VVV Venlo,Ajax,0.0,13.0,,0.4760586779780841
24/10/2020,Utrecht,Twente,2.0,1.0,1,0.6550487299904055
24/10/2020,Zwolle,Willem II,0.0,0.0,,0.45618643639852546
24/10/2020,Heerenveen,FC Emmen,4.0,0.0,,0.6673342422865223
25/10/2020,For Sittard,Groningen,1.0,3.0,1,0.5242857142857142
25/10/2020,Sparta Rotterdam,Heracles,1.0,1.0,1,0.4892718275008837
25/10/2020,Vitesse,PSV Eindhoven,2.0,1.0,1,0.5262409735898601
25/10/2020,Waalwijk,Feyenoord,2.0,2.0,1,0.6198227541281625
25/10/2020,Den Haag,AZ Alkmaar,2.0,2.0,1,0.4638049790435793
31/10/2020,Twente,Zwolle,5.0,1.0,1,0.5508286623238903
31/10/2020,Ajax,For Sittard,5.0,2.0,1,0.5590400444377115
31/10/2020,Groningen,VVV Venlo,2.0,1.0,1,0.5444639701055396
31/10/2020,Willem II,Vitesse,1.0,3.0,1,0.4935615815785487
01/11/2020,Heracles,Utrecht,4.0,1.0,1,0.6024314497803364
01/11/2020,FC Emmen,Feyenoord,2.0,3.0,1,0.7170277230722617
01/11/2020,Sparta Rotterdam,Heerenveen,1.0,4.0,1,0.6685769832853607
01/11/2020,PSV Eindhoven,Den Haag,4.0,0.0,,0.4939837398373984
01/11/2020,AZ Alkmaar,Waalwijk,3.0,0.0,,0.4805918295207797
06/11/2020,For Sittard,Zwolle,2.0,2.0,1,0.6138681007928091
07/11/2020,Den Haag,Twente,2.0,4.0,1,0.555826389940918
07/11/2020,VVV Venlo,Heracles,3.0,2.0,1,0.5556445993031358
07/11/2020,Waalwijk,Sparta Rotterdam,0.0,2.0,,0.5154082714740191
08/11/2020,Utrecht,Ajax,0.0,3.0,,0.5805847598848659
08/11/2020,Feyenoord,Groningen,2.0,0.0,,0.5845841539160733
08/11/2020,Vitesse,FC Emmen,3.0,1.0,1,0.6137479169822754
08/11/2020,Heerenveen,AZ Alkmaar,0.0,3.0,,0.590596879260718
08/11/2020,PSV Eindhoven,Willem II,3.0,0.0,,0.4764848760288845
21/11/2020,Willem II,VVV Venlo,2.0,1.0,1,0.5685678937534717
21/11/2020,Groningen,Vitesse,1.0,1.0,1,0.5310104529616725
21/11/2020,Zwolle,Utrecht,1.0,1.0,1,0.6480341362419835
22/11/2020,Ajax,Heracles,5.0,0.0,,0.4485012371862849
22/11/2020,For Sittard,Feyenoord,1.0,3.0,1,0.7211316467201939
22/11/2020,Sparta Rotterdam,Den Haag,6.0,0.0,,0.4894536181386659
22/11/2020,Twente,PSV Eindhoven,1.0,1.0,1,0.5945806190981164
22/11/2020,Waalwijk,Heerenveen,1.0,1.0,1,0.5924440741301823
22/11/2020,AZ Alkmaar,FC Emmen,1.0,0.0,,0.5305297177195374
27/11/2020,Twente,Waalwijk,0.0,2.0,,0.5296939857597334
28/11/2020,FC Emmen,Ajax,0.0,5.0,,0.46612432459728326
28/11/2020,Den Haag,Heerenveen,1.0,1.0,1,0.6114876533858506
28/11/2020,VVV Venlo,Zwolle,2.0,2.0,1,0.6589244053931222
29/11/2020,Vitesse,For Sittard,2.0,0.0,,0.5901126092006261
29/11/2020,Feyenoord,Utrecht,1.0,1.0,1,0.7461919911124577
29/11/2020,Groningen,Willem II,1.0,0.0,,0.4486870676160178
29/11/2020,Heracles,AZ Alkmaar,1.0,2.0,1,0.48677422612735444
29/11/2020,PSV Eindhoven,Sparta Rotterdam,1.0,0.0,,0.492787456445993
04/12/2020,Sparta Rotterdam,FC Emmen,2.0,1.0,1,0.5640418118466899
05/12/2020,Waalwijk,VVV Venlo,3.0,2.0,1,0.6009448063424734
05/12/2020,For Sittard,Willem II,3.0,2.0,1,0.5975534009998485
05/12/2020,Ajax,Twente,1.0,2.0,1,0.5421330101499773
05/12/2020,Zwolle,Vitesse,2.0,1.0,1,0.642017371105388
06/12/2020,Feyenoord,Heracles,0.0,0.0,,0.6001126092006261
06/12/2020,AZ Alkmaar,Groningen,1.0,2.0,1,0.5046992879866686
06/12/2020,Utrecht,Den Haag,1.0,1.0,1,0.6320214108973388
06/12/2020,Heerenveen,PSV Eindhoven,2.0,2.0,1,0.6366681815886481
11/12/2020,Heracles,For Sittard,1.0,2.0,1,0.6404726556582336
12/12/2020,Groningen,Waalwijk,2.0,0.0,,0.47541180629197594
12/12/2020,FC Emmen,Den Haag,1.0,1.0,1,0.597677119628339
12/12/2020,Ajax,Zwolle,4.0,0.0,,0.4963025804171085
13/12/2020,Vitesse,Heerenveen,1.0,1.0,1,0.7018441650255012
13/12/2020,VVV Venlo,Feyenoord,0.0,3.0,,0.6505933444427612
13/12/2020,Willem II,Sparta Rotterdam,1.0,3.0,1,0.5531475029036005
13/12/2020,PSV Eindhoven,Utrecht,2.0,1.0,1,0.679226884815432
13/12/2020,Twente,AZ Alkmaar,1.0,3.0,1,0.6200540322173408
18/12/2020,Zwolle,FC Emmen,0.0,0.0,,0.5936898449729839
19/12/2020,Sparta Rotterdam,Groningen,2.0,3.0,1,0.556844922486492
19/12/2020,VVV Venlo,Twente,1.0,2.0,1,0.7199969701560369
19/12/2020,Waalwijk,PSV Eindhoven,1.0,4.0,1,0.5298762813715093
19/12/2020,Utrecht,For Sittard,1.0,1.0,1,0.7758400242387518
20/12/2020,Vitesse,Feyenoord,1.0,0.0,,0.5845225470888249
20/12/2020,Den Haag,Ajax,2.0,4.0,1,0.5089233954451347
20/12/2020,Heerenveen,Heracles,1.0,2.0,1,0.6835125991011464
20/12/2020,AZ Alkmaar,Willem II,5.0,3.0,1,0.569465737514518
22/12/2020,For Sittard,Waalwijk,2.0,1.0,1,0.656307125183053
22/12/2020,FC Emmen,Utrecht,2.0,3.0,1,0.7045892036560117
22/12/2020,PSV Eindhoven,VVV Venlo,4.0,1.0,1,0.6833924152906126
22/12/2020,Twente,Sparta Rotterdam,0.0,2.0,,0.5992804120587789
23/12/2020,AZ Alkmaar,Vitesse,3.0,1.0,1,0.6115527950310559
23/12/2020,Willem II,Ajax,1.0,1.0,1,0.5248159369792456
23/12/2020,Den Haag,Zwolle,0.0,2.0,,0.5576771196283392
23/12/2020,Groningen,Heracles,0.0,1.0,,0.4896394485683987
23/12/2020,Feyenoord,Heerenveen,3.0,0.0,,0.6225026511134677
27/12/2020,Utrecht,AZ Alkmaar,2.0,2.0,1,0.7687047417058022
09/01/2021,Waalwijk,Den Haag,0.0,1.0,,0.5088032116346008
09/01/2021,FC Emmen,Twente,1.0,4.0,1,0.6564894207948291
09/01/2021,Heracles,Vitesse,0.0,2.0,,0.5256521739130434
09/01/2021,Zwolle,AZ Alkmaar,1.0,1.0,1,0.635958693127304
09/01/2021,Utrecht,Groningen,2.0,2.0,1,0.7038766853507045
10/01/2021,Sparta Rotterdam,Feyenoord,0.0,2.0,,0.49833207089834874
10/01/2021,Heerenveen,For Sittard,1.0,3.0,1,0.7717325657728626
10/01/2021,VVV Venlo,Willem II,2.0,1.0,1,0.7045886986820178
10/01/2021,Ajax,PSV Eindhoven,2.0,2.0,1,0.5995202747058527
12/01/2021,Vitesse,Utrecht,1.0,0.0,,0.6610776145028531
12/01/2021,Heracles,FC Emmen,4.0,0.0,,0.5257723577235772
13/01/2021,PSV Eindhoven,AZ Alkmaar,1.0,3.0,1,0.7182240064636671
13/01/2021,Den Haag,VVV Venlo,1.0,4.0,1,0.6742902590516588
13/01/2021,For Sittard,Sparta Rotterdam,0.0,1.0,,0.6022037065091148
13/01/2021,Feyenoord,Zwolle,1.0,0.0,,0.47279149623794375
14/01/2021,Heerenveen,Waalwijk,1.0,1.0,1,0.6548790587284755
14/01/2021,Twente,Ajax,1.0,3.0,1,0.6438681007928092
14/01/2021,Willem II,Groningen,2.0,3.0,1,0.6139918194212998
16/01/2021,FC Emmen,Vitesse,1.0,4.0,1,0.6004766954501843
16/01/2021,Sparta Rotterdam,PSV Eindhoven,3.0,5.0,1,0.627259506135434
16/01/2021,Utrecht,Heracles,2.0,0.0,,0.567677624602333
16/01/2021,Zwolle,For Sittard,0.0,2.0,,0.567677624602333
16/01/2021,AZ Alkmaar,Den Haag,2.0,1.0,1,0.6906084936625764
17/01/2021,Waalwijk,Willem II,1.0,1.0,1,0.6632136544967935
17/01/2021,Groningen,Twente,2.0,2.0,1,0.6667292834419027
17/01/2021,VVV Venlo,Heerenveen,1.0,1.0,1,0.7840514063525729
17/01/2021,Ajax,Feyenoord,1.0,0.0,,0.4443978185123466
22/01/2021,Willem II,Zwolle,1.0,3.0,1,0.622385497146897
23/01/2021,Den Haag,FC Emmen,0.0,0.0,,0.5597682169368277
23/01/2021,Vitesse,Groningen,1.0,0.0,,0.523453517143867
23/01/2021,PSV Eindhoven,Waalwijk,2.0,0.0,,0.6195202747058527
23/01/2021,Heracles,Heerenveen,1.0,0.0,,0.5539802050194415
24/01/2021,For Sittard,Ajax,1.0,2.0,1,0.622853608039186
24/01/2021,Twente,VVV Venlo,0.0,1.0,,0.698576478311367
24/01/2021,Utrecht,Sparta Rotterdam,1.0,0.0,,0.5799469777306469
24/01/2021,Feyenoord,AZ Alkmaar,2.0,3.0,1,0.5980997828611827
26/01/2021,Zwolle,Heracles,2.0,2.0,1,0.46130838761803766
26/01/2021,FC Emmen,PSV Eindhoven,0.0,2.0,,0.5864313487855375
26/01/2021,Groningen,Den Haag,3.0,0.0,,0.506910569105691
27/01/2021,AZ Alkmaar,Utrecht,0.0,1.0,,0.6747750340857446
27/01/2021,VVV Venlo,Vitesse,4.0,1.0,1,0.6349447053476747
27/01/2021,Waalwijk,For Sittard,1.0,2.0,1,0.6516694440236328
27/01/2021,Heerenveen,Feyenoord,3.0,0.0,,0.5239807099934354
28/01/2021,Ajax,Willem II,3.0,1.0,1,0.7037559965661768
28/01/2021,Sparta Rotterdam,Twente,0.0,0.0,,0.5218471948694643
30/01/2021,Heracles,Groningen,1.0,0.0,,0.40946523254052414
30/01/2021,Utrecht,Zwolle,3.0,3.0,1,0.5866136443973136
30/01/2021,For Sittard,VVV Venlo,3.0,2.0,1,0.7474503863051053
30/01/2021,Vitesse,Waalwijk,1.0,1.0,1,0.6055986466696965
31/01/2021,Twente,Heerenveen,0.0,0.0,,0.5969620764530627
31/01/2021,Feyenoord,PSV Eindhoven,3.0,1.0,1,0.5460091905266878
31/01/2021,Willem II,FC Emmen,2.0,0.0,,0.6244144826541433
31/01/2021,AZ Alkmaar,Ajax,0.0,3.0,,0.6234615967277686
31/01/2021,Den Haag,Sparta Rotterdam,1.0,1.0,1,0.4832171893147503
05/02/2021,For Sittard,Heracles,0.0,1.0,,0.49345755693581783
06/02/2021,FC Emmen,AZ Alkmaar,0.0,1.0,,0.5283477250921578
06/02/2021,Zwolle,Waalwijk,1.0,1.0,1,0.6185800131293239
06/02/2021,Heerenveen,Vitesse,1.0,0.0,,0.5455870322678382
06/02/2021,PSV Eindhoven,Twente,3.0,0.0,,0.5788123011664899
12/02/2021,Waalwijk,FC Emmen,1.0,0.0,,0.49684896227844266
13/02/2021,Groningen,Zwolle,1.0,0.0,,0.4985754683633793
13/02/2021,Sparta Rotterdam,For Sittard,1.0,2.0,1,0.5782820784729585
13/02/2021,Den Haag,PSV Eindhoven,2.0,2.0,1,0.5913129323839822
13/02/2021,Heracles,Ajax,0.0,2.0,,0.4079785891026612
14/02/2021,AZ Alkmaar,Heerenveen,3.0,1.0,1,0.6057193354542241
14/02/2021,Feyenoord,Willem II,5.0,0.0,,0.5251184164015553
14/02/2021,Utrecht,VVV Venlo,3.0,1.0,1,0.6989991415442105
14/02/2021,Vitesse,Twente,0.0,2.0,,0.4673211129626824
19/02/2021,Willem II,Utrecht,0.0,6.0,,0.5822077463010655
20/02/2021,FC Emmen,Zwolle,3.0,2.0,1,0.5203605514316013
20/02/2021,VVV Venlo,AZ Alkmaar,1.0,4.0,1,0.7387708932989951
20/02/2021,For Sittard,Den Haag,2.0,0.0,,0.5824476089481392
21/02/2021,Twente,Feyenoord,2.0,2.0,1,0.44654698783012675
21/02/2021,Heerenveen,Groningen,1.0,1.0,1,0.5272554663434833
21/02/2021,Waalwijk,Heracles,3.0,0.0,,0.402856637883149
21/02/2021,PSV Eindhoven,Vitesse,3.0,1.0,1,0.5929778316416705
21/02/2021,Ajax,Sparta Rotterdam,4.0,2.0,1,0.5361945159824268
24/02/2021,Willem II,Den Haag,1.0,1.0,1,0.5898884007473615
24/02/2021,Groningen,Feyenoord,0.0,0.0,,0.4170807453416149
26/02/2021,Zwolle,Heerenveen,4.0,1.0,1,0.6479104176134929
27/02/2021,Utrecht,FC Emmen,0.0,1.0,,0.44244356915618843
27/02/2021,Den Haag,Waalwijk,0.0,0.0,,0.5077432712215321
27/02/2021,Vitesse,VVV Venlo,4.0,1.0,1,0.6814997727617028
27/02/2021,Heracles,Twente,2.0,2.0,1,0.41084027672574863
28/02/2021,Sparta Rotterdam,Willem II,0.0,2.0,,0.5269070342877342
28/02/2021,Groningen,For Sittard,1.0,0.0,,0.4793500984699288
28/02/2021,PSV Eindhoven,Ajax,1.0,1.0,1,0.6172054739180932
28/02/2021,AZ Alkmaar,Feyenoord,4.0,2.0,1,0.5734621017017624
05/03/2021,FC Emmen,Sparta Rotterdam,1.0,1.0,1,0.47250113619148615
06/03/2021,Feyenoord,VVV Venlo,6.0,0.0,,0.5865515325960713
06/03/2021,Twente,Willem II,1.0,1.0,1,0.5716775236075342
06/03/2021,Heerenveen,Den Haag,3.0,0.0,,0.5383901429076403
06/03/2021,Waalwijk,Utrecht,1.0,2.0,1,0.556373276776246
07/03/2021,Ajax,Groningen,3.0,1.0,1,0.525242135030046
07/03/2021,For Sittard,PSV Eindhoven,1.0,3.0,1,0.6568499722264303
07/03/2021,Heracles,Zwolle,2.0,1.0,1,0.5238135636014745
07/03/2021,Vitesse,AZ Alkmaar,2.0,1.0,1,0.6406711104378124
09/03/2021,VVV Venlo,Sparta Rotterdam,0.0,1.0,,0.6183982224915416
13/03/2021,Willem II,Heerenveen,3.0,1.0,1,0.6054754330151997
13/03/2021,Den Haag,Heracles,1.0,2.0,1,0.4735772357723578
13/03/2021,AZ Alkmaar,Twente,4.0,1.0,1,0.6374579609150128
13/03/2021,Groningen,FC Emmen,1.0,1.0,1,0.45660859465737513
13/03/2021,Sparta Rotterdam,Waalwijk,2.0,0.0,,0.5019088016967126
14/03/2021,VVV Venlo,For Sittard,1.0,3.0,1,0.6732267838206332
14/03/2021,PSV Eindhoven,Feyenoord,1.0,1.0,1,0.6111851739635409
14/03/2021,Utrecht,Vitesse,1.0,3.0,1,0.6041705802151189
14/03/2021,Zwolle,Ajax,0.0,2.0,,0.6057188304802303
19/03/2021,Heerenveen,Twente,0.0,0.0,,0.5519598040700904
20/03/2021,For Sittard,Utrecht,0.0,1.0,,0.5681583598444679
20/03/2021,Feyenoord,FC Emmen,1.0,1.0,1,0.5082694541231126
20/03/2021,Waalwijk,Groningen,3.0,1.0,1,0.5120289855072464
21/03/2021,Zwolle,VVV Venlo,2.0,1.0,1,0.7031646720193909
21/03/2021,AZ Alkmaar,PSV Eindhoven,2.0,0.0,,0.6638186133414129
21/03/2021,Vitesse,Willem II,0.0,0.0,,0.5614952279957582
21/03/2021,Heracles,Sparta Rotterdam,1.0,1.0,1,0.4936353077816492
21/03/2021,Ajax,Den Haag,5.0,0.0,,0.48185072968742115
03/04/2021,VVV Venlo,Groningen,0.0,1.0,,0.5825677927586729
03/04/2021,Twente,Vitesse,1.0,2.0,1,0.6163813563601475
03/04/2021,Willem II,AZ Alkmaar,0.0,1.0,,0.5643564106448518
03/04/2021,Sparta Rotterdam,Zwolle,3.0,2.0,1,0.6066131394233196
04/04/2021,Feyenoord,For Sittard,2.0,0.0,,0.5191021562389537
04/04/2021,Den Haag,Utrecht,1.0,4.0,1,0.5339342523860021
04/04/2021,PSV Eindhoven,Heracles,3.0,0.0,,0.556492955612786
04/04/2021,FC Emmen,Waalwijk,3.0,1.0,1,0.5511927485734485
04/04/2021,Heerenveen,Ajax,1.0,2.0,1,0.6003529768216938
09/04/2021,Vitesse,Den Haag,0.0,0.0,,0.5373291925465838
10/04/2021,Heracles,Willem II,4.0,0.0,,0.45125839519264754
10/04/2021,AZ Alkmaar,Sparta Rotterdam,2.0,0.0,,0.5321491693177801
10/04/2021,For Sittard,FC Emmen,1.0,3.0,1,0.5816113720143412
10/04/2021,Zwolle,Twente,1.0,0.0,,0.6187001969398576
11/04/2021,Utrecht,Feyenoord,1.0,2.0,1,0.5649325859718224
11/04/2021,Groningen,Heerenveen,0.0,2.0,,0.5133297985153764
11/04/2021,VVV Venlo,PSV Eindhoven,0.0,2.0,,0.6058395192647579
11/04/2021,Waalwijk,Ajax,0.0,1.0,,0.5152421350300459
22/04/2021,Ajax,Utrecht,1.0,1.0,1,0.6031560874614957
23/04/2021,Willem II,Waalwijk,1.0,0.0,,0.4501242236024845
24/04/2021,Heerenveen,Zwolle,0.0,2.0,,0.5584482149169318
24/04/2021,PSV Eindhoven,Groningen,1.0,0.0,,0.47583446952481945
24/04/2021,Sparta Rotterdam,VVV Venlo,2.0,0.0,,0.5033338383073271
25/04/2021,FC Emmen,Heracles,3.0,1.0,1,0.5655981416957027
25/04/2021,Ajax,AZ Alkmaar,2.0,0.0,,0.5122112811190224
25/04/2021,Den Haag,For Sittard,0.0,3.0,,0.465122456193506
25/04/2021,Feyenoord,Vitesse,0.0,0.0,,0.5148159369792455
25/04/2021,Twente,Utrecht,1.0,2.0,1,0.6486345503206585
01/05/2021,Heracles,VVV Venlo,4.0,0.0,,0.47827349391506335
01/05/2021,For Sittard,Twente,3.0,0.0,,0.5210109579356663
01/05/2021,Vitesse,Zwolle,2.0,1.0,1,0.5905388072514266
01/05/2021,Waalwijk,AZ Alkmaar,1.0,3.0,1,0.5376316719688936
01/05/2021,Utrecht,Willem II,3.0,2.0,1,0.6025021461394738
02/05/2021,Den Haag,Feyenoord,3.0,2.0,1,0.5005302226935313
02/05/2021,Ajax,FC Emmen,4.0,0.0,,0.5386335403726709
02/05/2021,Groningen,Sparta Rotterdam,1.0,2.0,1,0.4865464828561329
02/05/2021,PSV Eindhoven,Heerenveen,2.0,2.0,1,0.5610695349189516
07/05/2021,Sparta Rotterdam,Vitesse,3.0,0.0,,0.4905923344947735
08/05/2021,Twente,Heracles,1.0,1.0,1,0.5351800232288038
08/05/2021,Heerenveen,Utrecht,0.0,0.0,,0.5950492349643993
08/05/2021,AZ Alkmaar,For Sittard,1.0,0.0,,0.46250164116548
08/05/2021,VVV Venlo,Waalwijk,3.0,3.0,1,0.5306009190526688
09/05/2021,FC Emmen,Groningen,0.0,4.0,,0.4974988638085139
09/05/2021,Feyenoord,Ajax,0.0,3.0,,0.46945765793061656
09/05/2021,Zwolle,Den Haag,0.0,1.0,,0.5035156289451093
09/05/2021,Willem II,PSV Eindhoven,0.0,2.0,,0.46095692571832547
13/05/2021,Ajax,VVV Venlo,3.0,1.0,1,0.5087542291571984
13/05/2021,Den Haag,Willem II,1.0,4.0,1,0.4511387163561077
13/05/2021,FC Emmen,Heerenveen,3.0,1.0,1,0.5692804120587789
13/05/2021,For Sittard,Vitesse,3.0,3.0,1,0.508211887087815
13/05/2021,Groningen,AZ Alkmaar,0.0,0.0,,0.4005383022774327
13/05/2021,Heracles,Feyenoord,1.0,1.0,1,0.531122052214311
13/05/2021,PSV Eindhoven,Zwolle,4.0,2.0,1,0.5520875624905317
13/05/2021,Sparta Rotterdam,Utrecht,0.0,0.0,,0.5615992526384892
13/05/2021,Waalwijk,Twente,2.0,1.0,1,0.6033999899005201
16/05/2021,AZ Alkmaar,Heracles,5.0,0.0,,0.4313704994192799
16/05/2021,Feyenoord,Waalwijk,3.0,0.0,,0.5171968893601979
16/05/2021,Heerenveen,Sparta Rotterdam,1.0,2.0,1,0.5180876634853304
16/05/2021,Twente,Den Haag,3.0,2.0,1,0.584704337726607
16/05/2021,Utrecht,PSV Eindhoven,1.0,1.0,1,0.6163076301570469
16/05/2021,Vitesse,Ajax,1.0,3.0,1,0.524588193708024
16/05/2021,VVV Venlo,FC Emmen,0.0,4.0,,0.5349366257637732
16/05/2021,Willem II,For Sittard,2.0,1.0,1,0.5044064030702419
16/05/2021,Zwolle,Groningen,1.0,0.0,,0.42934151391203357
13/08/2021,Go Ahead Eagles,Heerenveen,0.0,1.0,,0.5453007120133313
14/08/2021,Waalwijk,AZ Alkmaar,1.0,0.0,,0.42494420037368075
14/08/2021,Heracles,PSV Eindhoven,0.0,2.0,,0.47083623693379795
14/08/2021,For Sittard,Twente,2.0,1.0,1,0.601247285764783
14/08/2021,Ajax,Nijmegen,5.0,0.0,,0.4120825127505934
15/08/2021,Cambuur,Groningen,1.0,2.0,1,0.4991056910569106
15/08/2021,Utrecht,Sparta Rotterdam,4.0,0.0,,0.5094541231126597
15/08/2021,Zwolle,Vitesse,0.0,1.0,,0.47976013735292633
15/08/2021,Willem II,Feyenoord,0.0,4.0,,0.46291117507448365
20/08/2021,Nijmegen,Zwolle,2.0,0.0,,0.3916603544917437
21/08/2021,Heerenveen,Waalwijk,3.0,2.0,1,0.5542821794677574
21/08/2021,PSV Eindhoven,Cambuur,4.0,1.0,1,0.5888082613745391
21/08/2021,Sparta Rotterdam,Heracles,1.0,1.0,1,0.4752916224814422
21/08/2021,Groningen,Utrecht,0.0,0.0,,0.45826137453921123
22/08/2021,Twente,Ajax,1.0,1.0,1,0.6023854971468969
22/08/2021,Feyenoord,Go Ahead Eagles,2.0,0.0,,0.46565621370499416
22/08/2021,Vitesse,Willem II,0.0,3.0,,0.46071251830530724
27/08/2021,For Sittard,Waalwijk,2.0,2.0,1,0.5729157198404282
28/08/2021,Cambuur,Twente,2.0,0.0,,0.6345185072968742
28/08/2021,Go Ahead Eagles,Sparta Rotterdam,2.0,0.0,,0.4442316820683735
28/08/2021,PSV Eindhoven,Groningen,5.0,2.0,1,0.5059506135434025
28/08/2021,Willem II,Zwolle,1.0,0.0,,0.4254123112659698
29/08/2021,Utrecht,Feyenoord,3.0,1.0,1,0.5075453214159471
29/08/2021,Ajax,Vitesse,5.0,0.0,,0.46571428571428575
29/08/2021,Heracles,Nijmegen,0.0,1.0,,0.3663015704691208
29/08/2021,Heerenveen,AZ Alkmaar,1.0,3.0,1,0.512435489572287
11/09/2021,Twente,Utrecht,1.0,0.0,,0.57028278543655
11/09/2021,Cambuur,Go Ahead Eagles,5.0,2.0,1,0.5689940918042721
11/09/2021,Zwolle,Ajax,0.0,2.0,,0.39035600666565673
11/09/2021,AZ Alkmaar,PSV Eindhoven,0.0,3.0,,0.46802959147603895
12/09/2021,Nijmegen,Willem II,0.0,0.0,,0.3170140887744281
12/09/2021,Groningen,Heerenveen,1.0,1.0,1,0.5307084785133566
12/09/2021,Sparta Rotterdam,For Sittard,3.0,1.0,1,0.5308286623238903
12/09/2021,Waalwijk,Vitesse,1.0,2.0,1,0.5504186234408928
17/09/2021,Sparta Rotterdam,Nijmegen,1.0,1.0,1,0.4253537342826844
18/09/2021,Heerenveen,For Sittard,1.0,0.0,,0.5982618795132051
18/09/2021,Willem II,Groningen,2.0,1.0,1,0.47028985507246374
18/09/2021,Ajax,Cambuur,9.0,0.0,,0.4838635560268646
18/09/2021,Utrecht,Waalwijk,2.0,2.0,1,0.5983861031156895
19/09/2021,Go Ahead Eagles,Zwolle,1.0,0.0,,0.3982194616977226
19/09/2021,PSV Eindhoven,Feyenoord,0.0,4.0,,0.47201686613139426
19/09/2021,Heracles,AZ Alkmaar,3.0,2.0,1,0.4570186335403727
19/09/2021,Vitesse,Twente,1.0,4.0,1,0.5986880775640054
21/09/2021,For Sittard,Ajax,0.0,5.0,,0.46963591375044184
21/09/2021,Waalwijk,Willem II,1.0,2.0,1,0.5650563046003131
22/09/2021,Go Ahead Eagles,PSV Eindhoven,1.0,2.0,1,0.5203605514316013
22/09/2021,Nijmegen,Utrecht,0.0,3.0,,0.38219057718527494
22/09/2021,Groningen,Vitesse,0.0,1.0,,0.4821986567691764
22/09/2021,Feyenoord,Heerenveen,3.0,1.0,1,0.5407084785133566
22/09/2021,Zwolle,Sparta Rotterdam,1.0,1.0,1,0.4691678028581528
23/09/2021,Cambuur,Heracles,2.0,1.0,1,0.5782694541231126
23/09/2021,Twente,AZ Alkmaar,3.0,1.0,1,0.5572514265515326
25/09/2021,Willem II,PSV Eindhoven,2.0,1.0,1,0.51130081300813
25/09/2021,Ajax,Groningen,3.0,0.0,,0.38326667676614656
25/09/2021,Vitesse,For Sittard,1.0,1.0,1,0.5544023632782912
25/09/2021,Feyenoord,Nijmegen,5.0,3.0,1,0.41529566227339293
25/09/2021,Utrecht,Zwolle,5.0,1.0,1,0.4647583699439479
26/09/2021,Sparta Rotterdam,Cambuur,0.0,4.0,,0.5492839468767359
26/09/2021,AZ Alkmaar,Go Ahead Eagles,5.0,0.0,,0.4387456445993031
26/09/2021,Heerenveen,Twente,2.0,3.0,1,0.6637443821643185
26/09/2021,Heracles,Waalwijk,1.0,0.0,,0.5654203908498712
