Date,HomeTeam,AwayTeam,FTHG,FTAG,HA_Scored,Total_Goals,Note
16/10/2022,FC Koln,Augsburg,3,2,1,5,0.30833333333333335
16/10/2022,Union Berlin,Dortmund,2,0,0,2,0.27083333333333337
16/10/2022,Bayern Munich,Freiburg,5,0,0,5,0.24583333333333335
21/10/2022,Mainz,FC Koln,5,0,0,5,0.44166666666666665
22/10/2022,Augsburg,RB Leipzig,3,3,1,6,0.30833333333333335
22/10/2022,Dortmund,Stuttgart,5,0,0,5,0.375
22/10/2022,Freiburg,Werder Bremen,2,0,0,2,0.375
22/10/2022,Hoffenheim,Bayern Munich,0,2,0,2,0.30833333333333335
22/10/2022,Leverkusen,Wolfsburg,2,2,1,4,0.22083333333333333
22/10/2022,M'gladbach,Ein Frankfurt,1,3,1,4,0.24583333333333332
23/10/2022,Bochum,Union Berlin,2,1,1,3,0.09166666666666667
23/10/2022,Hertha,Schalke 04,2,1,1,3,0.24583333333333332
28/10/2022,Werder Bremen,Hertha,1,0,0,1,0.2875
29/10/2022,Bayern Munich,Mainz,6,2,1,8,0.14166666666666666
29/10/2022,RB Leipzig,Leverkusen,2,0,0,2,0.2833333333333333
29/10/2022,Stuttgart,Augsburg,2,1,1,3,0.375
29/10/2022,Wolfsburg,Bochum,4,0,0,4,0.375
29/10/2022,Ein Frankfurt,Dortmund,1,2,1,3,0.1958333333333333
30/10/2022,Union Berlin,M'gladbach,2,1,1,3,0.2708333333333333
30/10/2022,Schalke 04,Freiburg,0,2,0,2,0.20833333333333334
30/10/2022,FC Koln,Hoffenheim,1,1,1,2,0.2625
04/11/2022,M'gladbach,Stuttgart,3,1,1,4,0.2875
05/11/2022,Augsburg,Ein Frankfurt,1,2,1,3,0.375
05/11/2022,Dortmund,Bochum,3,0,0,3,0.15833333333333333
05/11/2022,Hertha,Bayern Munich,2,3,1,5,0.3375
05/11/2022,Hoffenheim,RB Leipzig,1,3,1,4,0.2875
05/11/2022,Mainz,Wolfsburg,0,3,0,3,0.2875
05/11/2022,Werder Bremen,Schalke 04,2,1,1,3,0.17916666666666667
06/11/2022,Leverkusen,Union Berlin,5,0,0,5,0.30833333333333335
06/11/2022,Freiburg,FC Koln,2,0,0,2,0.18333333333333335
08/11/2022,Wolfsburg,Dortmund,2,0,0,2,0.27083333333333337
08/11/2022,Bayern Munich,Werder Bremen,6,1,1,7,0.24583333333333335
08/11/2022,Bochum,M'gladbach,2,1,1,3,0.375
08/11/2022,Stuttgart,Hertha,2,1,1,3,0.3125
09/11/2022,FC Koln,Leverkusen,1,2,1,3,0.3125
09/11/2022,Ein Frankfurt,Hoffenheim,4,2,1,6,0.35
09/11/2022,RB Leipzig,Freiburg,3,1,1,4,0.09166666666666667
09/11/2022,Schalke 04,Mainz,1,0,0,1,0.22916666666666669
09/11/2022,Union Berlin,Augsburg,2,2,1,4,0.375
11/11/2022,M'gladbach,Dortmund,4,2,1,6,0.3125
12/11/2022,Augsburg,Bochum,0,1,0,1,0.24583333333333332
12/11/2022,Hertha,FC Koln,2,0,0,2,0.29583333333333334
12/11/2022,Hoffenheim,Wolfsburg,1,2,1,3,0.24583333333333335
12/11/2022,Leverkusen,Stuttgart,2,0,0,2,0.27083333333333337
12/11/2022,Werder Bremen,RB Leipzig,1,2,1,3,0.375
12/11/2022,Schalke 04,Bayern Munich,0,2,0,2,0.17916666666666667
13/11/2022,Mainz,Ein Frankfurt,1,1,1,2,0.2708333333333333
13/11/2022,Freiburg,Union Berlin,4,1,1,5,0.09166666666666667
20/01/2023,RB Leipzig,Bayern Munich,1,1,1,2,0.24583333333333335
21/01/2023,Bochum,Hertha,3,1,1,4,0.4
21/01/2023,Ein Frankfurt,Schalke 04,3,0,0,3,0.41666666666666663
21/01/2023,Stuttgart,Mainz,1,1,1,2,0.3125
21/01/2023,Union Berlin,Hoffenheim,3,1,1,4,0.41666666666666663
21/01/2023,Wolfsburg,Freiburg,6,0,0,6,0.20416666666666666
21/01/2023,FC Koln,Werder Bremen,7,1,1,8,0.42500000000000004
22/01/2023,Dortmund,Augsburg,4,3,1,7,0.27083333333333337
22/01/2023,M'gladbach,Leverkusen,2,3,1,5,0.4
24/01/2023,Schalke 04,RB Leipzig,1,6,1,7,0.24583333333333335
24/01/2023,Bayern Munich,FC Koln,1,1,1,2,0.22083333333333333
24/01/2023,Hertha,Wolfsburg,0,5,0,5,0.29583333333333334
24/01/2023,Hoffenheim,Stuttgart,2,2,1,4,0.3125
25/01/2023,Mainz,Dortmund,1,2,1,3,0.30833333333333335
25/01/2023,Augsburg,M'gladbach,1,0,0,1,0.36250000000000004
25/01/2023,Freiburg,Ein Frankfurt,1,1,1,2,0.375
25/01/2023,Leverkusen,Bochum,2,0,0,2,0.05
25/01/2023,Werder Bremen,Union Berlin,1,2,1,3,0.35
27/01/2023,RB Leipzig,Stuttgart,2,1,1,3,0.375
28/01/2023,Freiburg,Augsburg,3,1,1,4,0.44166666666666665
28/01/2023,Hertha,Union Berlin,0,2,0,2,0.2708333333333333
28/01/2023,Hoffenheim,M'gladbach,1,4,1,5,0.3375
28/01/2023,Mainz,Bochum,5,2,1,7,0.19583333333333333
28/01/2023,Werder Bremen,Wolfsburg,2,1,1,3,0.3125
28/01/2023,Bayern Munich,Ein Frankfurt,1,1,1,2,0.4666666666666667
29/01/2023,Schalke 04,FC Koln,0,0,0,0,0.2583333333333333
29/01/2023,Leverkusen,Dortmund,0,2,0,2,0.24583333333333332
03/02/2023,Augsburg,Leverkusen,1,0,0,1,0.2708333333333333
04/02/2023,Bochum,Hoffenheim,5,2,1,7,0.44166666666666665
04/02/2023,Dortmund,Freiburg,5,1,1,6,0.22083333333333333
04/02/2023,Ein Frankfurt,Hertha,3,0,0,3,0.3375
04/02/2023,FC Koln,RB Leipzig,0,0,0,0,0.4916666666666667
04/02/2023,Union Berlin,Mainz,2,1,1,3,0.375
04/02/2023,M'gladbach,Schalke 04,0,0,0,0,0.3375
05/02/2023,Stuttgart,Werder Bremen,0,2,0,2,0.4666666666666667
05/02/2023,Wolfsburg,Bayern Munich,2,4,1,6,0.17916666666666667
10/02/2023,Schalke 04,Wolfsburg,0,0,0,0,0.22083333333333333
11/02/2023,Bayern Munich,Bochum,3,0,0,3,0.375
11/02/2023,Freiburg,Stuttgart,2,1,1,3,0.44166666666666665
11/02/2023,Hoffenheim,Leverkusen,1,3,1,4,0.3375
11/02/2023,Mainz,Augsburg,3,1,1,4,0.4666666666666667
11/02/2023,Werder Bremen,Dortmund,0,2,0,2,0.3375
11/02/2023,RB Leipzig,Union Berlin,1,2,1,3,0.3125
12/02/2023,Hertha,M'gladbach,4,1,1,5,0.20416666666666666
12/02/2023,FC Koln,Ein Frankfurt,3,0,0,3,0.36250000000000004
17/02/2023,Augsburg,Hoffenheim,1,0,0,1,0.27083333333333337
18/02/2023,Bochum,Freiburg,0,2,0,2,0.4
18/02/2023,M'gladbach,Bayern Munich,3,2,1,5,0.3375
18/02/2023,Stuttgart,FC Koln,3,0,0,3,0.18333333333333335
18/02/2023,Wolfsburg,RB Leipzig,0,3,0,3,0.24583333333333332
18/02/2023,Ein Frankfurt,Werder Bremen,2,0,0,2,0.14166666666666666
19/02/2023,Union Berlin,Schalke 04,0,0,0,0,0.29583333333333334
19/02/2023,Dortmund,Hertha,4,1,1,5,0.2875
19/02/2023,Leverkusen,Mainz,2,3,1,5,0.22083333333333333
24/02/2023,Mainz,M'gladbach,4,0,0,4,0.4666666666666667
25/02/2023,FC Koln,Wolfsburg,0,2,0,2,0.14166666666666666
25/02/2023,Hertha,Augsburg,2,0,0,2,0.375
25/02/2023,Hoffenheim,Dortmund,0,1,0,1,0.29583333333333334
25/02/2023,RB Leipzig,Ein Frankfurt,2,1,1,3,0.36250000000000004
25/02/2023,Werder Bremen,Bochum,3,0,0,3,0.18333333333333335
25/02/2023,Schalke 04,Stuttgart,2,1,1,3,0.24583333333333332
26/02/2023,Freiburg,Leverkusen,1,1,1,2,0.42500000000000004
26/02/2023,Bayern Munich,Union Berlin,3,0,0,3,0.29583333333333334
03/03/2023,Dortmund,RB Leipzig,2,1,1,3,0.2708333333333333
04/03/2023,Augsburg,Werder Bremen,2,1,1,3,0.05
04/03/2023,Bochum,Schalke 04,0,2,0,2,0.14166666666666666
04/03/2023,Mainz,Hoffenheim,1,0,0,1,0.23333333333333334
04/03/2023,M'gladbach,Freiburg,0,0,0,0,0.27083333333333337
04/03/2023,Union Berlin,FC Koln,0,0,0,0,0.14166666666666666
04/03/2023,Stuttgart,Bayern Munich,1,2,1,3,0.2708333333333333
05/03/2023,Leverkusen,Hertha,4,1,1,5,0.30833333333333335
05/03/2023,Wolfsburg,Ein Frankfurt,2,2,1,4,0.24583333333333335
10/03/2023,FC Koln,Bochum,0,2,0,2,0.05
11/03/2023,Bayern Munich,Augsburg,5,3,1,8,0.16666666666666669
11/03/2023,Ein Frankfurt,Stuttgart,1,1,1,2,0.27083333333333337
11/03/2023,Hertha,Mainz,1,1,1,2,0.2875
11/03/2023,RB Leipzig,M'gladbach,3,0,0,3,0.3375
11/03/2023,Schalke 04,Dortmund,2,2,1,4,0.17916666666666667
12/03/2023,Freiburg,Hoffenheim,2,1,1,3,0.29583333333333334
12/03/2023,Werder Bremen,Leverkusen,2,3,1,5,0.2708333333333333
12/03/2023,Wolfsburg,Union Berlin,1,1,1,2,0.24583333333333335
17/03/2023,M'gladbach,Werder Bremen,2,2,1,4,0.24583333333333335
18/03/2023,Augsburg,Schalke 04,1,1,1,2,0.12916666666666665
18/03/2023,Bochum,RB Leipzig,1,0,0,1,0.20416666666666666
18/03/2023,Hoffenheim,Hertha,3,1,1,4,0.3375
18/03/2023,Stuttgart,Wolfsburg,0,1,0,1,0.17916666666666667
18/03/2023,Dortmund,FC Koln,6,1,1,7,0.27083333333333337
19/03/2023,Union Berlin,Ein Frankfurt,2,0,0,2,0.2708333333333333
19/03/2023,Leverkusen,Bayern Munich,2,1,1,3,0.44166666666666665
19/03/2023,Mainz,Freiburg,1,1,1,2,0.07500000000000001
31/03/2023,Ein Frankfurt,Bochum,1,1,1,2,0.15416666666666665
01/04/2023,Freiburg,Hertha,1,1,1,2,0.4666666666666667
01/04/2023,RB Leipzig,Mainz,0,3,0,3,0.36250000000000004
01/04/2023,Schalke 04,Leverkusen,0,3,0,3,0.41666666666666663
01/04/2023,Union Berlin,Stuttgart,3,0,0,3,0.27083333333333337
01/04/2023,Wolfsburg,Augsburg,2,2,1,4,0.4
01/04/2023,Bayern Munich,Dortmund,4,2,1,6,0.2833333333333333
02/04/2023,FC Koln,M'gladbach,0,0,0,0,0.05
02/04/2023,Werder Bremen,Hoffenheim,1,2,1,3,0.30833333333333335
08/04/2023,Augsburg,FC Koln,1,3,1,4,0.32499999999999996
08/04/2023,Dortmund,Union Berlin,2,1,1,3,0.4
08/04/2023,Freiburg,Bayern Munich,0,1,0,1,0.4916666666666667
08/04/2023,Leverkusen,Ein Frankfurt,3,1,1,4,0.3125
08/04/2023,Mainz,Werder Bremen,2,2,1,4,0.35
08/04/2023,Hertha,RB Leipzig,0,1,0,1,0.22083333333333333
09/04/2023,M'gladbach,Wolfsburg,2,0,0,2,0.17916666666666667
09/04/2023,Bochum,Stuttgart,2,3,1,5,0.14166666666666666
09/04/2023,Hoffenheim,Schalke 04,2,0,0,2,0.30833333333333335
14/04/2023,Schalke 04,Hertha,5,2,1,7,0.3375
15/04/2023,Bayern Munich,Hoffenheim,1,1,1,2,0.39166666666666666
15/04/2023,FC Koln,Mainz,1,1,1,2,0.11666666666666667
15/04/2023,RB Leipzig,Augsburg,3,2,1,5,0.2708333333333333
15/04/2023,Stuttgart,Dortmund,3,3,1,6,0.2625
15/04/2023,Ein Frankfurt,M'gladbach,1,1,1,2,0.22083333333333333
16/04/2023,Werder Bremen,Freiburg,1,2,1,3,0.35
16/04/2023,Union Berlin,Bochum,1,1,1,2,0.12916666666666665
16/04/2023,Wolfsburg,Leverkusen,0,0,0,0,0.3375
21/04/2023,Augsburg,Stuttgart,1,1,1,2,0.4
22/04/2023,Bochum,Wolfsburg,1,5,1,6,0.12916666666666665
22/04/2023,Hertha,Werder Bremen,2,4,1,6,0.3125
22/04/2023,Hoffenheim,FC Koln,1,3,1,4,0.2875
22/04/2023,Mainz,Bayern Munich,3,1,1,4,0.3125
22/04/2023,Dortmund,Ein Frankfurt,4,0,0,4,0.42500000000000004
23/04/2023,Freiburg,Schalke 04,4,0,0,4,0.18333333333333335
23/04/2023,Leverkusen,RB Leipzig,2,0,0,2,0.27083333333333337
23/04/2023,M'gladbach,Union Berlin,0,1,0,1,0.3125
28/04/2023,Bochum,Dortmund,1,1,1,2,0.41666666666666663
29/04/2023,Ein Frankfurt,Augsburg,1,1,1,2,0.44166666666666665
29/04/2023,FC Koln,Freiburg,0,1,0,1,0.32499999999999996
29/04/2023,RB Leipzig,Hoffenheim,1,0,0,1,0.375
29/04/2023,Stuttgart,M'gladbach,2,1,1,3,0.2833333333333333
29/04/2023,Union Berlin,Leverkusen,0,0,0,0,0.17916666666666664
29/04/2023,Schalke 04,Werder Bremen,2,1,1,3,0.42500000000000004
30/04/2023,Bayern Munich,Hertha,2,0,0,2,0.4666666666666667
30/04/2023,Wolfsburg,Mainz,3,0,0,3,0.29583333333333334
05/05/2023,Leverkusen,FC Koln,1,2,1,3,0.3375
05/05/2023,Mainz,Schalke 04,2,3,1,5,0.24583333333333332
06/05/2023,Augsburg,Union Berlin,1,0,0,1,0.3375
06/05/2023,Freiburg,RB Leipzig,0,1,0,1,0.07500000000000001
06/05/2023,Hertha,Stuttgart,2,1,1,3,0.375
06/05/2023,Hoffenheim,Ein Frankfurt,3,1,1,4,0.24583333333333335
06/05/2023,M'gladbach,Bochum,2,0,0,2,0.22083333333333333
06/05/2023,Werder Bremen,Bayern Munich,1,2,1,3,0.4
07/05/2023,Dortmund,Wolfsburg,6,0,0,6,0.24583333333333332
12/05/2023,FC Koln,Hertha,5,2,1,7,0.18333333333333335
13/05/2023,Bayern Munich,Schalke 04,6,0,0,6,0.27083333333333337
13/05/2023,Bochum,Augsburg,3,2,1,5,0.4666666666666667
13/05/2023,Ein Frankfurt,Mainz,3,0,0,3,0.3375
13/05/2023,Union Berlin,Freiburg,4,2,1,6,0.15833333333333333
13/05/2023,Wolfsburg,Hoffenheim,2,1,1,3,0.16666666666666669
13/05/2023,Dortmund,M'gladbach,5,2,1,7,0.24583333333333335
14/05/2023,Stuttgart,Leverkusen,1,1,1,2,0.24583333333333332
14/05/2023,RB Leipzig,Werder Bremen,2,1,1,3,0.3125
19/05/2023,Freiburg,Wolfsburg,2,0,0,2,0.09166666666666667
20/05/2023,Hertha,Bochum,1,1,1,2,0.3125
20/05/2023,Hoffenheim,Union Berlin,4,2,1,6,0.2708333333333333
20/05/2023,Schalke 04,Ein Frankfurt,2,2,1,4,0.375
20/05/2023,Werder Bremen,FC Koln,1,1,1,2,0.4916666666666667
20/05/2023,Bayern Munich,RB Leipzig,1,3,1,4,0.05
21/05/2023,Mainz,Stuttgart,1,4,1,5,0.4666666666666667
21/05/2023,Augsburg,Dortmund,0,3,0,3,0.36250000000000004
21/05/2023,Leverkusen,M'gladbach,2,2,1,4,0.4
27/05/2023,Bochum,Leverkusen,3,0,0,3,0.375
27/05/2023,Dortmund,Mainz,2,2,1,4,0.17916666666666667
27/05/2023,Ein Frankfurt,Freiburg,2,1,1,3,0.29583333333333334
27/05/2023,FC Koln,Bayern Munich,1,2,1,3,0.375
27/05/2023,M'gladbach,Augsburg,2,0,0,2,0.27083333333333337
27/05/2023,RB Leipzig,Schalke 04,4,2,1,6,0.22083333333333333
27/05/2023,Stuttgart,Hoffenheim,1,1,1,2,0.4
27/05/2023,Union Berlin,Werder Bremen,1,0,0,1,0.4
27/05/2023,Wolfsburg,Hertha,1,2,1,3,0.33333333333333337
18/08/2023,Werder Bremen,Bayern Munich,0,4,0,4,0.4666666666666667
19/08/2023,Augsburg,M'gladbach,4,4,1,8,0.29583333333333334
19/08/2023,Hoffenheim,Freiburg,1,2,1,3,0.44166666666666665
19/08/2023,Leverkusen,RB Leipzig,3,2,1,5,0.35
19/08/2023,Stuttgart,Bochum,5,0,0,5,0.42500000000000004
19/08/2023,Wolfsburg,Heidenheim,2,0,0,2,0.19583333333333333
19/08/2023,Dortmund,FC Koln,1,0,0,1,0.44166666666666665
20/08/2023,Union Berlin,Mainz,4,1,1,5,0.24583333333333335
20/08/2023,Ein Frankfurt,Darmstadt,1,0,0,1,0.35833333333333334
25/08/2023,RB Leipzig,Stuttgart,5,1,1,6,0.4666666666666667
26/08/2023,Bochum,Dortmund,1,1,1,2,0.23333333333333334
26/08/2023,Darmstadt,Union Berlin,1,4,1,5,0.17916666666666667
26/08/2023,FC Koln,Wolfsburg,1,2,1,3,0.24583333333333332
26/08/2023,Freiburg,Werder Bremen,1,0,0,1,0.11666666666666667
26/08/2023,Heidenheim,Hoffenheim,2,3,1,5,0.22083333333333333
26/08/2023,M'gladbach,Leverkusen,0,3,0,3,0.06666666666666667
27/08/2023,Mainz,Ein Frankfurt,1,1,1,2,0.4666666666666667
27/08/2023,Bayern Munich,Augsburg,3,1,1,4,0.27083333333333337
01/09/2023,Dortmund,Heidenheim,2,2,1,4,0.09166666666666667
02/09/2023,Augsburg,Bochum,2,2,1,4,0.24583333333333335
02/09/2023,Hoffenheim,Wolfsburg,3,1,1,4,0.4
02/09/2023,Leverkusen,Darmstadt,5,1,1,6,0.3125
02/09/2023,Stuttgart,Freiburg,5,0,0,5,0.3375
02/09/2023,Werder Bremen,Mainz,4,0,0,4,0.3125
02/09/2023,M'gladbach,Bayern Munich,1,2,1,3,0.11666666666666667
03/09/2023,Ein Frankfurt,FC Koln,1,1,1,2,0.20833333333333334
03/09/2023,Union Berlin,RB Leipzig,0,3,0,3,0.35
15/09/2023,Bayern Munich,Leverkusen,2,2,1,4,0.22083333333333333
16/09/2023,FC Koln,Hoffenheim,1,3,1,4,0.44166666666666665
16/09/2023,Freiburg,Dortmund,2,4,1,6,0.17916666666666667
16/09/2023,Mainz,Stuttgart,1,3,1,4,0.4916666666666667
16/09/2023,RB Leipzig,Augsburg,3,0,0,3,0.4
16/09/2023,Wolfsburg,Union Berlin,2,1,1,3,0.2875
16/09/2023,Bochum,Ein Frankfurt,1,1,1,2,0.4
17/09/2023,Heidenheim,Werder Bremen,4,2,1,6,0.17916666666666664
17/09/2023,Darmstadt,M'gladbach,3,3,1,6,0.4
22/09/2023,Stuttgart,Darmstadt,3,1,1,4,0.20416666666666666
23/09/2023,Augsburg,Mainz,2,1,1,3,0.2875
23/09/2023,Bayern Munich,Bochum,7,0,0,7,0.375
23/09/2023,Dortmund,Wolfsburg,1,0,0,1,0.375
23/09/2023,M'gladbach,RB Leipzig,0,1,0,1,0.22083333333333333
23/09/2023,Union Berlin,Hoffenheim,0,2,0,2,0.3375
23/09/2023,Werder Bremen,FC Koln,2,1,1,3,0.22916666666666669
24/09/2023,Leverkusen,Heidenheim,4,1,1,5,0.375
24/09/2023,Ein Frankfurt,Freiburg,0,0,0,0,0.27083333333333337
29/09/2023,Hoffenheim,Dortmund,1,3,1,4,0.4666666666666667
30/09/2023,Bochum,M'gladbach,1,3,1,4,0.4666666666666667
30/09/2023,FC Koln,Stuttgart,0,2,0,2,0.4916666666666667
30/09/2023,Heidenheim,Union Berlin,1,0,0,1,0.41666666666666663
30/09/2023,Mainz,Leverkusen,0,3,0,3,0.4
30/09/2023,Wolfsburg,Ein Frankfurt,2,0,0,2,0.42500000000000004
30/09/2023,RB Leipzig,Bayern Munich,2,2,1,4,0.29583333333333334
01/10/2023,Darmstadt,Werder Bremen,4,2,1,6,0.35
01/10/2023,Freiburg,Augsburg,2,0,0,2,0.22083333333333333
06/10/2023,M'gladbach,Mainz,2,2,1,4,0.24583333333333335
07/10/2023,Augsburg,Darmstadt,1,2,1,3,0.44166666666666665
07/10/2023,Dortmund,Union Berlin,4,2,1,6,0.20833333333333334
07/10/2023,RB Leipzig,Bochum,0,0,0,0,0.27083333333333337
07/10/2023,Stuttgart,Wolfsburg,3,1,1,4,0.24583333333333335
07/10/2023,Werder Bremen,Hoffenheim,2,3,1,5,0.27083333333333337
08/10/2023,Leverkusen,FC Koln,3,0,0,3,0.4666666666666667
08/10/2023,Bayern Munich,Freiburg,3,0,0,3,0.16666666666666669
08/10/2023,Ein Frankfurt,Heidenheim,2,0,0,2,0.2875
20/10/2023,Dortmund,Werder Bremen,1,0,0,1,0.35
21/10/2023,Darmstadt,RB Leipzig,1,3,1,4,0.2708333333333333
21/10/2023,Freiburg,Bochum,2,1,1,3,0.09166666666666667
21/10/2023,Hoffenheim,Ein Frankfurt,1,3,1,4,0.36250000000000004
21/10/2023,Union Berlin,Stuttgart,0,3,0,3,0.14166666666666666
21/10/2023,Wolfsburg,Leverkusen,1,2,1,3,0.15833333333333333
21/10/2023,Mainz,Bayern Munich,1,3,1,4,0.3375
22/10/2023,FC Koln,M'gladbach,3,1,1,4,0.36250000000000004
22/10/2023,Heidenheim,Augsburg,2,5,1,7,0.11666666666666667
27/10/2023,Bochum,Mainz,2,2,1,4,0.44166666666666665
28/10/2023,Augsburg,Wolfsburg,3,2,1,5,0.42500000000000004
28/10/2023,Bayern Munich,Darmstadt,8,0,0,8,0.2708333333333333
28/10/2023,M'gladbach,Heidenheim,2,1,1,3,0.24583333333333335
28/10/2023,Stuttgart,Hoffenheim,2,3,1,5,0.375
28/10/2023,Werder Bremen,Union Berlin,2,0,0,2,0.375
28/10/2023,RB Leipzig,FC Koln,6,0,0,6,0.18333333333333335
29/10/2023,Ein Frankfurt,Dortmund,3,3,1,6,0.24583333333333332
29/10/2023,Leverkusen,Freiburg,2,1,1,3,0.14166666666666666
03/11/2023,Darmstadt,Bochum,1,2,1,3,0.4
04/11/2023,FC Koln,Augsburg,1,1,1,2,0.33333333333333337
04/11/2023,Freiburg,M'gladbach,3,3,1,6,0.4
04/11/2023,Hoffenheim,Leverkusen,2,3,1,5,0.4
04/11/2023,Mainz,RB Leipzig,2,0,0,2,0.33333333333333337
04/11/2023,Union Berlin,Ein Frankfurt,0,3,0,3,0.20416666666666666
04/11/2023,Dortmund,Bayern Munich,0,4,0,4,0.3125
05/11/2023,Wolfsburg,Werder Bremen,2,2,1,4,0.24583333333333335
05/11/2023,Heidenheim,Stuttgart,2,0,0,2,0.22916666666666669
10/11/2023,M'gladbach,Wolfsburg,4,0,0,4,0.44166666666666665
11/11/2023,Augsburg,Hoffenheim,1,1,1,2,0.4666666666666667
11/11/2023,Bayern Munich,Heidenheim,4,2,1,6,0.20416666666666666
11/11/2023,Darmstadt,Mainz,0,0,0,0,0.4666666666666667
11/11/2023,Stuttgart,Dortmund,2,1,1,3,0.4666666666666667
11/11/2023,Bochum,FC Koln,1,1,1,2,0.29583333333333334
12/11/2023,Leverkusen,Union Berlin,4,0,0,4,0.27083333333333337
12/11/2023,Werder Bremen,Ein Frankfurt,2,2,1,4,0.18333333333333335
12/11/2023,RB Leipzig,Freiburg,3,1,1,4,0.15416666666666665
24/11/2023,FC Koln,Bayern Munich,0,1,0,1,0.3375
25/11/2023,Dortmund,M'gladbach,4,2,1,6,0.27083333333333337
25/11/2023,Freiburg,Darmstadt,1,1,1,2,0.3375
25/11/2023,Union Berlin,Augsburg,1,1,1,2,0.19583333333333333
25/11/2023,Werder Bremen,Leverkusen,0,3,0,3,0.4
25/11/2023,Wolfsburg,RB Leipzig,2,1,1,3,0.2875
25/11/2023,Ein Frankfurt,Stuttgart,1,2,1,3,0.17916666666666667
26/11/2023,Heidenheim,Bochum,0,0,0,0,0.2875
26/11/2023,Hoffenheim,Mainz,1,1,1,2,0.36250000000000004
01/12/2023,Darmstadt,FC Koln,0,1,0,1,0.27083333333333337
02/12/2023,Bochum,Wolfsburg,3,1,1,4,0.3375
02/12/2023,M'gladbach,Hoffenheim,2,1,1,3,0.3125
02/12/2023,RB Leipzig,Heidenheim,2,1,1,3,0.375
02/12/2023,Stuttgart,Werder Bremen,2,0,0,2,0.42500000000000004
03/12/2023,Mainz,Freiburg,0,1,0,1,0.2875
03/12/2023,Leverkusen,Dortmund,1,1,1,2,0.3375
03/12/2023,Augsburg,Ein Frankfurt,2,1,1,3,0.4
08/12/2023,Hoffenheim,Bochum,3,1,1,4,0.3375
09/12/2023,Ein Frankfurt,Bayern Munich,5,1,1,6,0.24583333333333335
09/12/2023,Heidenheim,Darmstadt,3,2,1,5,0.20416666666666666
09/12/2023,Union Berlin,M'gladbach,3,1,1,4,0.375
09/12/2023,Werder Bremen,Augsburg,2,0,0,2,0.3125
09/12/2023,Wolfsburg,Freiburg,0,1,0,1,0.3125
09/12/2023,Dortmund,RB Leipzig,2,3,1,5,0.30833333333333335
10/12/2023,Stuttgart,Leverkusen,1,1,1,2,0.20833333333333334
10/12/2023,FC Koln,Mainz,0,0,0,0,0.27083333333333337
15/12/2023,M'gladbach,Werder Bremen,2,2,1,4,0.27083333333333337
16/12/2023,Augsburg,Dortmund,1,1,1,2,0.4916666666666667
16/12/2023,Bochum,Union Berlin,3,0,0,3,0.27083333333333337
16/12/2023,Darmstadt,Wolfsburg,0,1,0,1,0.22916666666666669
16/12/2023,Mainz,Heidenheim,0,1,0,1,0.24583333333333332
16/12/2023,RB Leipzig,Hoffenheim,3,1,1,4,0.44166666666666665
17/12/2023,Freiburg,FC Koln,2,0,0,2,0.2875
17/12/2023,Leverkusen,Ein Frankfurt,3,0,0,3,0.375
17/12/2023,Bayern Munich,Stuttgart,3,0,0,3,0.2583333333333333
19/12/2023,Werder Bremen,RB Leipzig,1,1,1,2,0.24583333333333332
19/12/2023,Dortmund,Mainz,1,1,1,2,0.2875
19/12/2023,Hoffenheim,Darmstadt,3,3,1,6,0.4666666666666667
20/12/2023,Union Berlin,FC Koln,2,0,0,2,0.22083333333333333
20/12/2023,Ein Frankfurt,M'gladbach,2,1,1,3,0.4666666666666667
20/12/2023,Heidenheim,Freiburg,3,2,1,5,0.20416666666666666
20/12/2023,Leverkusen,Bochum,4,0,0,4,0.27083333333333337
20/12/2023,Stuttgart,Augsburg,3,0,0,3,0.29583333333333334
20/12/2023,Wolfsburg,Bayern Munich,1,2,1,3,0.27083333333333337
12/01/2024,Bayern Munich,Hoffenheim,3,0,0,3,0.3125
13/01/2024,Augsburg,Leverkusen,0,1,0,1,0.42500000000000004
13/01/2024,FC Koln,Heidenheim,1,1,1,2,0.16666666666666669
13/01/2024,Freiburg,Union Berlin,0,0,0,0,0.14166666666666666
13/01/2024,Mainz,Wolfsburg,1,1,1,2,0.11666666666666667
13/01/2024,RB Leipzig,Ein Frankfurt,0,1,0,1,0.3125
13/01/2024,Darmstadt,Dortmund,0,3,0,3,0.27083333333333337
14/01/2024,Bochum,Werder Bremen,1,1,1,2,0.27083333333333337
14/01/2024,M'gladbach,Stuttgart,3,1,1,4,0.2875
20/01/2024,Bochum,Stuttgart,1,0,0,1,0.33333333333333337
20/01/2024,Darmstadt,Ein Frankfurt,2,2,1,4,0.05
20/01/2024,FC Koln,Dortmund,0,4,0,4,0.27083333333333337
20/01/2024,Freiburg,Hoffenheim,3,2,1,5,0.16666666666666669
20/01/2024,Heidenheim,Wolfsburg,1,1,1,2,0.35
20/01/2024,RB Leipzig,Leverkusen,2,3,1,5,0.20833333333333334
21/01/2024,Bayern Munich,Werder Bremen,0,1,0,1,0.24583333333333332
21/01/2024,M'gladbach,Augsburg,1,2,1,3,0.2708333333333333
24/01/2024,Bayern Munich,Union Berlin,1,0,0,1,0.025
26/01/2024,Ein Frankfurt,Mainz,1,0,0,1,0.4
27/01/2024,Augsburg,Bayern Munich,2,3,1,5,0.3125
27/01/2024,Hoffenheim,Heidenheim,1,1,1,2,0.42500000000000004
