Date,HomeTeam,AwayTeam,FTHG,FTAG,HA_Scored,Note
31/10/10,Hoffenheim,Hannover,4,0,0,0.4355752820270507
31/10/10,Mainz,Dortmund,0,2,0,0.3419201544727933
05/11/10,Schalke 04,St Pauli,3,0,0,0.4130505484343586
06/11/10,Ein Frankfurt,Wolfsburg,3,1,1,0.4972151152797361
06/11/10,Freiburg,Mainz,1,0,0,0.46737204565936014
06/11/10,Hamburg,Hoffenheim,2,1,1,0.6335033849500455
06/11/10,M'gladbach,Bayern Munich,3,3,1,0.5178954307587706
06/11/10,Nurnberg,FC Koln,3,1,1,0.6068759267509789
07/11/10,Hannover,Dortmund,0,4,0,0.32898797633567933
07/11/10,Leverkusen,Kaiserslautern,3,1,1,0.47572318127974467
07/11/10,Stuttgart,Werder Bremen,6,0,0,0.5367926746146429
12/11/10,Dortmund,Hamburg,2,0,0,0.38167972944099193
13/11/10,FC Koln,M'gladbach,0,4,0,0.4811229532599401
13/11/10,Kaiserslautern,Stuttgart,3,3,1,0.47928969070157906
13/11/10,Mainz,Hannover,0,1,0,0.23345408289277592
13/11/10,St Pauli,Leverkusen,0,1,0,0.4219781889385169
13/11/10,Werder Bremen,Ein Frankfurt,0,0,0,0.4434251027266005
13/11/10,Wolfsburg,Schalke 04,2,2,1,0.5585895016577205
14/11/10,Bayern Munich,Nurnberg,3,0,0,0.45377492195215363
14/11/10,Hoffenheim,Freiburg,0,1,0,0.5131157762881506
20/11/10,Ein Frankfurt,Hoffenheim,0,4,0,0.4155885641841368
20/11/10,Freiburg,Dortmund,1,2,1,0.4814894529857651
20/11/10,Hannover,Hamburg,3,2,1,0.42138139162046523
20/11/10,Leverkusen,Bayern Munich,1,1,1,0.47507504241295995
20/11/10,M'gladbach,Mainz,2,3,1,0.43275487425916337
20/11/10,Nurnberg,Kaiserslautern,1,3,1,0.5977087113875242
20/11/10,Schalke 04,Werder Bremen,4,0,0,0.45212338018724363
21/11/10,St Pauli,Wolfsburg,1,1,1,0.5882249758680698
21/11/10,Stuttgart,FC Koln,0,1,0,0.4507913686765187
26/11/10,Mainz,Nurnberg,3,0,0,0.3568036118334274
27/11/10,Bayern Munich,Ein Frankfurt,4,1,1,0.4198433903447585
27/11/10,Dortmund,M'gladbach,4,1,1,0.4433061929753956
27/11/10,Hamburg,Stuttgart,4,2,1,0.555572390397753
27/11/10,Hannover,Freiburg,3,0,0,0.3832477464899683
27/11/10,Hoffenheim,Leverkusen,2,2,1,0.48185561506225516
27/11/10,Kaiserslautern,Schalke 04,5,0,0,0.3667342349616247
28/11/10,FC Koln,Wolfsburg,1,1,1,0.6363898108074701
28/11/10,Werder Bremen,St Pauli,3,0,0,0.4039576164563903
03/12/10,St Pauli,Kaiserslautern,1,0,0,0.40178687266229873
04/12/10,Ein Frankfurt,Mainz,2,1,1,0.34025173410820947
04/12/10,Freiburg,Hamburg,1,0,0,0.47840101369829824
04/12/10,M'gladbach,Hannover,1,2,1,0.4512963203638717
04/12/10,Schalke 04,Bayern Munich,2,0,0,0.35769919214796886
04/12/10,Stuttgart,Hoffenheim,1,1,1,0.4971891588765642
04/12/10,Wolfsburg,Werder Bremen,0,0,0,0.49564183258206884
05/12/10,Leverkusen,FC Koln,3,2,1,0.5569294719308449
05/12/10,Nurnberg,Dortmund,0,2,0,0.4393820089130222
10/12/10,Hannover,Stuttgart,2,1,1,0.46349043122836864
11/12/10,Bayern Munich,St Pauli,3,0,0,0.31340292270346426
11/12/10,Dortmund,Werder Bremen,2,0,0,0.286788385237446
11/12/10,FC Koln,Ein Frankfurt,1,0,0,0.4237512371458222
11/12/10,Hamburg,Leverkusen,2,4,1,0.5546569254373991
11/12/10,Hoffenheim,Nurnberg,1,1,1,0.5008346982486743
11/12/10,Kaiserslautern,Wolfsburg,0,0,0,0.43351768012450104
12/12/10,Freiburg,M'gladbach,3,0,0,0.42056974573518935
12/12/10,Mainz,Schalke 04,0,1,0,0.2435334431166218
17/12/10,M'gladbach,Hamburg,1,2,1,0.5618946359796467
18/12/10,Ein Frankfurt,Dortmund,1,0,0,0.28227429927228254
18/12/10,Nurnberg,Hannover,3,1,1,0.4590609622339568
18/12/10,Schalke 04,FC Koln,3,0,0,0.31968603512454824
18/12/10,St Pauli,Mainz,2,4,1,0.3437738059110721
18/12/10,Werder Bremen,Kaiserslautern,1,2,1,0.4037051808875112
18/12/10,Wolfsburg,Hoffenheim,2,2,1,0.6011411052715401
19/12/10,Leverkusen,Freiburg,2,2,1,0.5144612072515469
19/12/10,Stuttgart,Bayern Munich,3,5,1,0.4814464460512976
14/01/11,Leverkusen,Dortmund,1,3,1,0.49704916777904296
15/01/11,Nurnberg,M'gladbach,0,1,0,0.43532058232380155
15/01/11,Schalke 04,Hamburg,0,1,0,0.3221427153732581
15/01/11,St Pauli,Freiburg,2,2,1,0.41162654092791096
15/01/11,Stuttgart,Mainz,1,0,0,0.38463482953613237
15/01/11,Werder Bremen,Hoffenheim,2,1,1,0.5172672188443994
15/01/11,Wolfsburg,Bayern Munich,1,1,1,0.5507600434044106
16/01/11,Ein Frankfurt,Hannover,0,3,0,0.3001684345958793
16/01/11,Kaiserslautern,FC Koln,1,1,1,0.41266901972062175
21/01/11,Hamburg,Ein Frankfurt,1,0,0,0.3885857136475604
22/01/11,Bayern Munich,Kaiserslautern,5,1,1,0.501005005600957
22/01/11,Dortmund,Stuttgart,1,1,1,0.4734808641792906
22/01/11,FC Koln,Werder Bremen,3,0,0,0.344449197991933
22/01/11,Freiburg,Nurnberg,1,1,1,0.4727271108456298
22/01/11,Hannover,Schalke 04,0,1,0,0.2627252827889048
22/01/11,Mainz,Wolfsburg,0,1,0,0.3754961840301419
23/01/11,Hoffenheim,St Pauli,2,2,1,0.4899854119336916
23/01/11,M'gladbach,Leverkusen,1,3,1,0.6244068998129746
28/01/11,Leverkusen,Hannover,2,0,0,0.46524764888825254
29/01/11,Kaiserslautern,Mainz,0,1,0,0.31024055848921395
29/01/11,Nurnberg,Hamburg,2,0,0,0.40414502672755215
29/01/11,Schalke 04,Hoffenheim,0,1,0,0.38820778105849024
29/01/11,St Pauli,FC Koln,3,0,0,0.381014140740044
29/01/11,Werder Bremen,Bayern Munich,1,3,1,0.48201727578114206
29/01/11,Wolfsburg,Dortmund,0,3,0,0.3982635707598971
30/01/11,Ein Frankfurt,M'gladbach,0,1,0,0.31408024032137805
30/01/11,Stuttgart,Freiburg,0,1,0,0.42438705653156117
04/02/11,Dortmund,Schalke 04,0,0,0,0.2077527457440681
05/02/11,FC Koln,Bayern Munich,3,2,1,0.4842303674018755
05/02/11,Hannover,Wolfsburg,1,0,0,0.3513628113116117
05/02/11,Hoffenheim,Kaiserslautern,3,2,1,0.582087606155522
05/02/11,Mainz,Werder Bremen,1,1,1,0.32164901668106677
05/02/11,M'gladbach,Stuttgart,2,3,1,0.6068208550941518
05/02/11,Nurnberg,Leverkusen,1,0,0,0.45553911527053376
06/02/11,Freiburg,Ein Frankfurt,0,0,0,0.2887059260940964
12/02/11,Bayern Munich,Hoffenheim,4,0,0,0.5219921673134681
12/02/11,Ein Frankfurt,Leverkusen,0,3,0,0.3069729207002158
12/02/11,Kaiserslautern,Dortmund,1,1,1,0.38415691710209116
12/02/11,Schalke 04,Freiburg,1,0,0,0.2292118857005238
12/02/11,St Pauli,M'gladbach,3,1,1,0.4452206388721026
12/02/11,Stuttgart,Nurnberg,1,4,1,0.4876429722880261
12/02/11,Wolfsburg,Hamburg,0,1,0,0.34696836457004426
13/02/11,FC Koln,Mainz,4,2,1,0.38038640181682426
13/02/11,Werder Bremen,Hannover,1,1,1,0.425711794457226
16/02/11,Hamburg,St Pauli,0,1,0,0.3474402365590443
18/02/11,Nurnberg,Ein Frankfurt,3,0,0,0.25579066342391976
19/02/11,Dortmund,St Pauli,2,0,0,0.2918808685191998
19/02/11,Freiburg,Wolfsburg,2,1,1,0.4047054427734059
19/02/11,Hamburg,Werder Bremen,4,0,0,0.34159942069725624
19/02/11,Hannover,Kaiserslautern,3,0,0,0.38347933747689467
19/02/11,Hoffenheim,FC Koln,1,1,1,0.5525380744495367
19/02/11,Mainz,Bayern Munich,1,3,1,0.4822121743669189
20/02/11,Leverkusen,Stuttgart,4,2,1,0.6000931758175168
20/02/11,M'gladbach,Schalke 04,2,1,1,0.4022482062613908
25/02/11,Wolfsburg,M'gladbach,2,1,1,0.45092271696147534
26/02/11,Bayern Munich,Dortmund,1,3,1,0.45434989201787784
26/02/11,FC Koln,Freiburg,1,0,0,0.372909576510404
26/02/11,Hoffenheim,Mainz,1,2,1,0.5283611932271889
26/02/11,Kaiserslautern,Hamburg,1,1,1,0.3703323826053384
26/02/11,Schalke 04,Nurnberg,1,1,1,0.32218563538815204
26/02/11,St Pauli,Hannover,0,1,0,0.2870710309159692
27/02/11,Ein Frankfurt,Stuttgart,0,2,0,0.343883096508854
27/02/11,Werder Bremen,Leverkusen,2,2,1,0.5166287547267323
04/03/11,Dortmund,FC Koln,1,0,0,0.3138839040857391
05/03/11,Ein Frankfurt,Kaiserslautern,0,0,0,0.28130595195089214
05/03/11,Hannover,Bayern Munich,3,1,1,0.4753019262515078
05/03/11,Leverkusen,Wolfsburg,3,0,0,0.41686290760696154
05/03/11,M'gladbach,Hoffenheim,2,0,0,0.5419342292182392
05/03/11,Nurnberg,St Pauli,5,0,0,0.2876140729546842
05/03/11,Stuttgart,Schalke 04,1,0,0,0.31365570758648514
06/03/11,Freiburg,Werder Bremen,1,3,1,0.4202012241249383
06/03/11,Hamburg,Mainz,2,4,1,0.4053871452025899
11/03/11,FC Koln,Hannover,4,0,0,0.28188751158041325
12/03/11,Bayern Munich,Hamburg,6,0,0,0.3916420949708568
12/03/11,Hoffenheim,Dortmund,1,0,0,0.4024449066436265
12/03/11,Kaiserslautern,Freiburg,2,1,1,0.4246276098588958
12/03/11,Schalke 04,Ein Frankfurt,2,1,1,0.2007050045454596
12/03/11,Werder Bremen,M'gladbach,1,1,1,0.577766307723568
12/03/11,Wolfsburg,Nurnberg,1,2,1,0.44207507858657785
13/03/11,Mainz,Leverkusen,0,1,0,0.37210990167065006
13/03/11,St Pauli,Stuttgart,1,2,1,0.4573760280579181
18/03/11,M'gladbach,Kaiserslautern,0,1,0,0.4889912133368996
19/03/11,Dortmund,Mainz,1,1,1,0.4159649178624192
19/03/11,Ein Frankfurt,St Pauli,2,1,1,0.2526205869226718
19/03/11,Freiburg,Bayern Munich,1,2,1,0.5790812255640218
19/03/11,Hamburg,FC Koln,6,2,1,0.3853038810315028
19/03/11,Hannover,Hoffenheim,2,0,0,0.3119115229204089
19/03/11,Nurnberg,Werder Bremen,1,3,1,0.4647626704194744
20/03/11,Leverkusen,Schalke 04,2,0,0,0.3030654539938171
20/03/11,Stuttgart,Wolfsburg,1,1,1,0.4639200447438404
01/04/11,St Pauli,Schalke 04,0,2,0,0.25977423585573395
02/04/11,Bayern Munich,M'gladbach,1,0,0,0.45297205134841
02/04/11,Dortmund,Hannover,4,1,1,0.31056415259907155
02/04/11,Hoffenheim,Hamburg,0,0,0,0.34511404050363115
02/04/11,Kaiserslautern,Leverkusen,0,1,0,0.34065395593482245
02/04/11,Mainz,Freiburg,1,1,1,0.4593308443999864
02/04/11,Werder Bremen,Stuttgart,1,1,1,0.6578635184023714
03/04/11,FC Koln,Nurnberg,1,0,0,0.3949839600062909
03/04/11,Wolfsburg,Ein Frankfurt,1,1,1,0.38085555793475995
08/04/11,Ein Frankfurt,Werder Bremen,1,1,1,0.451277354954544
09/04/11,Freiburg,Hoffenheim,3,2,1,0.47854784795066574
09/04/11,Hamburg,Dortmund,1,1,1,0.3908857585819221
09/04/11,Hannover,Mainz,2,0,0,0.36513553559220413
09/04/11,Nurnberg,Bayern Munich,1,1,1,0.5230729714531079
09/04/11,Schalke 04,Wolfsburg,1,0,0,0.32934837474328177
09/04/11,Stuttgart,Kaiserslautern,2,4,1,0.4689874628587466
10/04/11,Leverkusen,St Pauli,2,1,1,0.34503747069462964
10/04/11,M'gladbach,FC Koln,5,1,1,0.45974344757514446
15/04/11,Mainz,M'gladbach,1,0,0,0.39497258121272
16/04/11,FC Koln,Stuttgart,1,3,1,0.5162465839226085
16/04/11,Hamburg,Hannover,0,0,0,0.303683361669912
16/04/11,Hoffenheim,Ein Frankfurt,1,0,0,0.3285958779254966
16/04/11,Kaiserslautern,Nurnberg,0,2,0,0.4026646385683321
16/04/11,Werder Bremen,Schalke 04,1,1,1,0.5086498386164156
16/04/11,Wolfsburg,St Pauli,2,2,1,0.4679006964941672
17/04/11,Bayern Munich,Leverkusen,5,1,1,0.43837131590951095
17/04/11,Dortmund,Freiburg,3,0,0,0.4001403875969046
21/04/11,Freiburg,Hannover,1,3,1,0.4474280047663626
23/04/11,Ein Frankfurt,Bayern Munich,1,1,1,0.5153033949477906
23/04/11,Leverkusen,Hoffenheim,2,1,1,0.394703865822167
23/04/11,M'gladbach,Dortmund,1,0,0,0.3666689548936604
23/04/11,Schalke 04,Kaiserslautern,0,1,0,0.2691431989714068
23/04/11,St Pauli,Werder Bremen,1,3,1,0.5723635934028015
23/04/11,Stuttgart,Hamburg,3,0,0,0.39483758346175024
24/04/11,Nurnberg,Mainz,0,0,0,0.36698859226984704
24/04/11,Wolfsburg,FC Koln,4,1,1,0.533888382666333
29/04/11,Kaiserslautern,St Pauli,2,0,0,0.3479147227017626
29/04/11,Werder Bremen,Wolfsburg,0,1,0,0.561891760292637
30/04/11,Bayern Munich,Schalke 04,4,1,1,0.42412969536218376
30/04/11,Dortmund,Nurnberg,2,0,0,0.31977010665864625
30/04/11,FC Koln,Leverkusen,2,0,0,0.36374393138716726
30/04/11,Hamburg,Freiburg,0,2,0,0.37023535422237797
30/04/11,Hannover,M'gladbach,0,1,0,0.2591103414650794
30/04/11,Hoffenheim,Stuttgart,1,2,1,0.5352306178773001
30/04/11,Mainz,Ein Frankfurt,3,0,0,0.30942883693876444
07/05/11,Ein Frankfurt,FC Koln,0,2,0,0.35859522799691435
07/05/11,Leverkusen,Hamburg,1,1,1,0.37899173516070106
07/05/11,M'gladbach,Freiburg,2,0,0,0.33508801486306783
07/05/11,Nurnberg,Hoffenheim,1,2,1,0.4114465557224467
07/05/11,Schalke 04,Mainz,1,3,1,0.33856679956222635
07/05/11,St Pauli,Bayern Munich,1,8,1,0.6097652832090229
07/05/11,Stuttgart,Hannover,2,1,1,0.43350431200160405
07/05/11,Werder Bremen,Dortmund,2,0,0,0.4393784594649237
07/05/11,Wolfsburg,Kaiserslautern,1,2,1,0.4552831729416622
14/05/11,Bayern Munich,Stuttgart,2,1,1,0.6706456587080546
14/05/11,Dortmund,Ein Frankfurt,3,1,1,0.32491282428625257
14/05/11,FC Koln,Schalke 04,2,1,1,0.3709582407316463
14/05/11,Freiburg,Leverkusen,0,1,0,0.383877110832913
14/05/11,Hamburg,M'gladbach,1,1,1,0.33063433015754634
14/05/11,Hannover,Nurnberg,3,1,1,0.3494035300653284
14/05/11,Hoffenheim,Wolfsburg,1,3,1,0.4772828732058394
14/05/11,Kaiserslautern,Werder Bremen,3,2,1,0.47856459250910854
14/05/11,Mainz,St Pauli,2,1,1,0.4089701888695223
05/08/11,Dortmund,Hamburg,3,1,1,0.3533436257333915
06/08/11,Augsburg,Freiburg,2,2,1,0.20572313534306508
06/08/11,FC Koln,Wolfsburg,0,3,0,0.4089474817104154
06/08/11,Hannover,Hoffenheim,2,1,1,0.45581204028060085
06/08/11,Hertha,Nurnberg,0,1,0,0.1753512799102293
06/08/11,Stuttgart,Schalke 04,3,0,0,0.4490156229103926
06/08/11,Werder Bremen,Kaiserslautern,2,0,0,0.42360072034054663
07/08/11,Bayern Munich,M'gladbach,0,1,0,0.4336392278503701
07/08/11,Mainz,Leverkusen,2,0,0,0.32152013077439145
13/08/11,Freiburg,Mainz,1,2,1,0.440973380968751
13/08/11,Hamburg,Hertha,2,2,1,0.24254868266643476
13/08/11,Hoffenheim,Dortmund,1,0,0,0.38499403587909586
13/08/11,M'gladbach,Stuttgart,1,1,1,0.516287874633362
13/08/11,Nurnberg,Hannover,1,2,1,0.42597372436956404
13/08/11,Schalke 04,FC Koln,5,1,1,0.420494252406349
13/08/11,Wolfsburg,Bayern Munich,0,1,0,0.567280847801162
14/08/11,Kaiserslautern,Augsburg,1,1,1,0.21318000400325995
14/08/11,Leverkusen,Werder Bremen,1,0,0,0.42947588344552823
19/08/11,M'gladbach,Wolfsburg,4,1,1,0.41402906550770513
20/08/11,Augsburg,Hoffenheim,0,2,0,0.29526191187177214
20/08/11,Bayern Munich,Hamburg,5,0,0,0.4208647759355938
20/08/11,Dortmund,Nurnberg,2,0,0,0.29804112203926625
20/08/11,FC Koln,Kaiserslautern,1,1,1,0.4067112325349287
20/08/11,Stuttgart,Leverkusen,0,1,0,0.37718846632924047
20/08/11,Werder Bremen,Freiburg,5,3,1,0.4523095337517774
21/08/11,Hannover,Hertha,1,1,1,0.28388597849069747
21/08/11,Mainz,Schalke 04,2,4,1,0.40972679484959823
26/08/11,Hertha,Stuttgart,1,0,0,0.3153504892698575
27/08/11,Freiburg,Wolfsburg,3,0,0,0.4106436596734705
27/08/11,Hamburg,FC Koln,3,4,1,0.49174447031511304
27/08/11,Hoffenheim,Werder Bremen,1,2,1,0.5167334034886489
27/08/11,Kaiserslautern,Bayern Munich,0,3,0,0.43482306016459926
27/08/11,Leverkusen,Dortmund,0,0,0,0.266116410927628
27/08/11,Nurnberg,Augsburg,1,0,0,0.21870158297092662
28/08/11,Hannover,Mainz,1,1,1,0.4983812514982745
28/08/11,Schalke 04,M'gladbach,1,0,0,0.34484915438359043
09/09/11,Augsburg,Leverkusen,1,4,1,0.2002819916632123
10/09/11,Bayern Munich,Freiburg,7,0,0,0.36898891225434083
10/09/11,Dortmund,Hertha,1,2,1,0.2287544447769319
10/09/11,Mainz,Hoffenheim,0,4,0,0.41759630371406525
10/09/11,M'gladbach,Kaiserslautern,1,0,0,0.3369293561440537
10/09/11,Stuttgart,Hannover,3,0,0,0.4315565326536438
10/09/11,Werder Bremen,Hamburg,2,0,0,0.41028138879848375
11/09/11,FC Koln,Nurnberg,1,2,1,0.4266549477324171
11/09/11,Wolfsburg,Schalke 04,2,1,1,0.49296207336055936
16/09/11,Freiburg,Stuttgart,1,2,1,0.49400971721756926
17/09/11,Hamburg,M'gladbach,0,1,0,0.3335626835444051
17/09/11,Hertha,Augsburg,2,2,1,0.1764049871314869
17/09/11,Hoffenheim,Wolfsburg,3,1,1,0.479992257920924
17/09/11,Kaiserslautern,Mainz,3,1,1,0.45106464016256087
17/09/11,Leverkusen,FC Koln,1,4,1,0.45933727685883613
17/09/11,Nurnberg,Werder Bremen,1,1,1,0.47528947727838994
18/09/11,Hannover,Dortmund,2,1,1,0.435102413905171
18/09/11,Schalke 04,Bayern Munich,0,2,0,0.35938150125115165
23/09/11,Stuttgart,Hamburg,1,2,1,0.4145655077513508
24/09/11,Augsburg,Hannover,0,0,0,0.3156017467337154
24/09/11,Bayern Munich,Leverkusen,3,0,0,0.24990146672401728
24/09/11,Mainz,Dortmund,1,2,1,0.41623903959611147
24/09/11,M'gladbach,Nurnberg,1,0,0,0.31015788826372925
24/09/11,Schalke 04,Freiburg,4,2,1,0.43038599920757925
24/09/11,Wolfsburg,Kaiserslautern,1,0,0,0.3914394224561103
25/09/11,FC Koln,Hoffenheim,2,0,0,0.4379542169860303
25/09/11,Werder Bremen,Hertha,2,1,1,0.3767848685005176
30/09/11,Kaiserslautern,Stuttgart,0,2,0,0.40558664824829516
01/10/11,Dortmund,Augsburg,4,0,0,0.2540544535839188
01/10/11,Freiburg,M'gladbach,1,0,0,0.3238405511319464
01/10/11,Hertha,FC Koln,3,0,0,0.3551992632639836
01/10/11,Hoffenheim,Bayern Munich,0,0,0,0.31143810630405466
01/10/11,Leverkusen,Wolfsburg,3,1,1,0.4086862741085775
01/10/11,Nurnberg,Mainz,3,3,1,0.5281138543407139
02/10/11,Hamburg,Schalke 04,1,2,1,0.4836147596349223
02/10/11,Hannover,Werder Bremen,3,2,1,0.5665036414428457
14/10/11,Werder Bremen,Dortmund,0,2,0,0.3991265474713011
15/10/11,Bayern Munich,Hertha,4,0,0,0.22218001726923198
15/10/11,Mainz,Augsburg,0,1,0,0.2934666646238804
15/10/11,M'gladbach,Leverkusen,2,2,1,0.3287017518505077
15/10/11,Schalke 04,Kaiserslautern,1,2,1,0.40976245842981945
15/10/11,Stuttgart,Hoffenheim,2,0,0,0.32555760466557127
15/10/11,Wolfsburg,Nurnberg,2,1,1,0.46610890094814883
16/10/11,FC Koln,Hannover,2,0,0,0.41196633092832535
16/10/11,Freiburg,Hamburg,1,2,1,0.4551074252171434
21/10/11,Augsburg,Werder Bremen,1,1,1,0.3934792936558341
22/10/11,Dortmund,FC Koln,5,0,0,0.3429779769199601
22/10/11,Hamburg,Wolfsburg,1,1,1,0.5321275479625871
22/10/11,Hertha,Mainz,0,0,0,0.3249389541528469
22/10/11,Hoffenheim,M'gladbach,1,0,0,0.25179230425991805
22/10/11,Kaiserslautern,Freiburg,1,0,0,0.3334426648619858
22/10/11,Nurnberg,Stuttgart,2,2,1,0.47281910680088984
23/10/11,Hannover,Bayern Munich,2,1,1,0.38743069968932997
23/10/11,Leverkusen,Schalke 04,0,1,0,0.41427812287802246
28/10/11,Freiburg,Leverkusen,0,1,0,0.3510808533884772
29/10/11,Bayern Munich,Nurnberg,4,0,0,0.3074720954006858
29/10/11,Mainz,Werder Bremen,1,3,1,0.5362211691583804
29/10/11,M'gladbach,Hannover,2,1,1,0.3740962301240479
29/10/11,Schalke 04,Hoffenheim,3,1,1,0.3983646250561159
29/10/11,Stuttgart,Dortmund,1,1,1,0.36928823153136237
29/10/11,Wolfsburg,Hertha,2,3,1,0.44963673081871086
30/10/11,FC Koln,Augsburg,3,0,0,0.24790174684123045
30/10/11,Hamburg,Kaiserslautern,1,1,1,0.45842029102270915
04/11/11,Mainz,Stuttgart,3,1,1,0.5144878896241994
05/11/11,Dortmund,Wolfsburg,5,1,1,0.49139094009140216
05/11/11,Hertha,M'gladbach,1,2,1,0.26999738074798674
05/11/11,Hoffenheim,Kaiserslautern,1,1,1,0.39806683448150176
05/11/11,Leverkusen,Hamburg,2,2,1,0.4662423817482237
05/11/11,Nurnberg,Freiburg,1,2,1,0.4605130359128996
05/11/11,Werder Bremen,FC Koln,3,2,1,0.47088600419604726
06/11/11,Augsburg,Bayern Munich,1,2,1,0.25794600542449353
06/11/11,Hannover,Schalke 04,2,2,1,0.5637727951480507
18/11/11,Kaiserslautern,Leverkusen,0,2,0,0.305307290074172
19/11/11,Bayern Munich,Dortmund,0,1,0,0.26860384652032226
19/11/11,Freiburg,Hertha,2,2,1,0.39927843040579747
19/11/11,M'gladbach,Werder Bremen,5,0,0,0.43987289593013157
19/11/11,Schalke 04,Nurnberg,4,0,0,0.4303458270928351
19/11/11,Wolfsburg,Hannover,4,1,1,0.5822896661407446
20/11/11,Hamburg,Hoffenheim,2,0,0,0.4333244920687638
20/11/11,Stuttgart,Augsburg,2,1,1,0.365001980063377
25/11/11,FC Koln,M'gladbach,0,3,0,0.2593970994793219
26/11/11,Augsburg,Wolfsburg,2,0,0,0.4293285033865628
26/11/11,Dortmund,Schalke 04,2,0,0,0.3684736545078917
26/11/11,Hannover,Hamburg,1,1,1,0.6094082824914233
26/11/11,Hertha,Leverkusen,3,3,1,0.3379534862592969
26/11/11,Hoffenheim,Freiburg,1,1,1,0.41739121529529233
26/11/11,Nurnberg,Kaiserslautern,1,0,0,0.40270310102587403
27/11/11,Mainz,Bayern Munich,3,2,1,0.423052898297544
27/11/11,Werder Bremen,Stuttgart,2,0,0,0.4726324144355787
02/12/11,Leverkusen,Hoffenheim,2,0,0,0.32501254007190605
03/12/11,Bayern Munich,Werder Bremen,4,1,1,0.41748592231234066
03/12/11,Freiburg,Hannover,1,1,1,0.5552483446783694
03/12/11,Kaiserslautern,Hertha,1,1,1,0.405695321750053
03/12/11,M'gladbach,Dortmund,1,1,1,0.3484271373163018
03/12/11,Stuttgart,FC Koln,2,2,1,0.4407668129981416
03/12/11,Wolfsburg,Mainz,2,2,1,0.6122827658179404
04/12/11,Hamburg,Nurnberg,2,0,0,0.41465561324490363
04/12/11,Schalke 04,Augsburg,3,1,1,0.3657574613607033
09/12/11,Hertha,Schalke 04,1,2,1,0.4482741333002325
10/12/11,Augsburg,M'gladbach,1,0,0,0.25712152883558737
10/12/11,FC Koln,Freiburg,4,0,0,0.3528941644104687
10/12/11,Hannover,Leverkusen,0,0,0,0.4426978602385974
10/12/11,Mainz,Hamburg,0,0,0,0.47798678178547704
10/12/11,Nurnberg,Hoffenheim,0,2,0,0.2968864367303193
10/12/11,Werder Bremen,Wolfsburg,4,1,1,0.5747614109324835
11/12/11,Dortmund,Kaiserslautern,1,1,1,0.39352731215083037
11/12/11,Stuttgart,Bayern Munich,1,2,1,0.503005863530732
13/12/11,FC Koln,Mainz,1,1,1,0.4481249373869242
16/12/11,Bayern Munich,FC Koln,3,0,0,0.3256752960918712
17/12/11,Freiburg,Dortmund,1,4,1,0.4611354618461165
17/12/11,Hamburg,Augsburg,1,1,1,0.39729789300872753
17/12/11,Hoffenheim,Hertha,1,1,1,0.46468489871918806
17/12/11,Leverkusen,Nurnberg,0,3,0,0.2633840564449942
17/12/11,Schalke 04,Werder Bremen,5,0,0,0.4657093781023299
17/12/11,Wolfsburg,Stuttgart,1,0,0,0.5467034540336786
18/12/11,Kaiserslautern,Hannover,1,1,1,0.5113051156223971
18/12/11,M'gladbach,Mainz,1,0,0,0.4130119275597234
20/01/12,M'gladbach,Bayern Munich,3,1,1,0.40581869313377794
21/01/12,Freiburg,Augsburg,1,0,0,0.388354320945008
21/01/12,Hoffenheim,Hannover,0,0,0,0.445678618307453
21/01/12,Kaiserslautern,Werder Bremen,0,0,0,0.3957812697110956
21/01/12,Nurnberg,Hertha,2,0,0,0.373928833129494
21/01/12,Schalke 04,Stuttgart,3,1,1,0.49230338754312397
21/01/12,Wolfsburg,FC Koln,1,0,0,0.4208761314111119
22/01/12,Hamburg,Dortmund,1,5,1,0.4870315575046535
22/01/12,Leverkusen,Mainz,3,2,1,0.4360847083238766
27/01/12,Hannover,Nurnberg,1,0,0,0.34552499860577235
28/01/12,Augsburg,Kaiserslautern,2,2,1,0.3968440570017604
28/01/12,Bayern Munich,Wolfsburg,2,0,0,0.38643156494862674
28/01/12,Dortmund,Hoffenheim,3,1,1,0.4033764193491791
28/01/12,FC Koln,Schalke 04,1,4,1,0.3978386840692173
28/01/12,Hertha,Hamburg,1,2,1,0.5010708240997543
28/01/12,Werder Bremen,Leverkusen,1,1,1,0.3885591014834027
29/01/12,Mainz,Freiburg,3,1,1,0.5062316058656244
29/01/12,Stuttgart,M'gladbach,0,3,0,0.358019768396591
03/02/12,Nurnberg,Dortmund,0,2,0,0.3207254654604724
04/02/12,Hamburg,Bayern Munich,1,1,1,0.5335113849092129
04/02/12,Hertha,Hannover,0,1,0,0.4485845297216965
04/02/12,Hoffenheim,Augsburg,2,2,1,0.41340420232929886
04/02/12,Leverkusen,Stuttgart,2,2,1,0.4736481556241062
04/02/12,Schalke 04,Mainz,1,1,1,0.5718113114151498
04/02/12,Wolfsburg,M'gladbach,0,0,0,0.30016794571446326
05/02/12,Freiburg,Werder Bremen,2,2,1,0.5075523327567288
05/02/12,Kaiserslautern,FC Koln,0,1,0,0.34169743492401994
10/02/12,Wolfsburg,Freiburg,3,2,1,0.48640731178643526
11/02/12,Bayern Munich,Kaiserslautern,2,0,0,0.3570382764911576
11/02/12,Dortmund,Leverkusen,1,0,0,0.37209112265545474
11/02/12,Mainz,Hannover,1,1,1,0.5322855380072469
